start|hour|trips|latitude|longitude
(40.795,-73.942)|12|134|40.795|-73.942
(40.795,-73.942)|13|145|40.795|-73.942
(40.795,-73.942)|14|146|40.795|-73.942
(40.795,-73.942)|15|136|40.795|-73.942
(40.795,-73.942)|16|131|40.795|-73.942
(40.795,-73.942)|17|117|40.795|-73.942
(40.795,-73.942)|18|132|40.795|-73.942
(40.795,-73.942)|19|158|40.795|-73.942
(40.795,-73.942)|20|175|40.795|-73.942
(40.795,-73.942)|21|170|40.795|-73.942
(40.795,-73.942)|22|211|40.795|-73.942
(40.795,-73.942)|23|191|40.795|-73.942
(40.795,-73.966)|0|805|40.795|-73.966
(40.795,-73.966)|1|423|40.795|-73.966
(40.795,-73.966)|2|251|40.795|-73.966
(40.795,-73.966)|3|196|40.795|-73.966
(40.795,-73.966)|4|325|40.795|-73.966
(40.795,-73.966)|5|846|40.795|-73.966
(40.795,-73.966)|6|2548|40.795|-73.966
(40.795,-73.966)|7|3992|40.795|-73.966
(40.795,-73.966)|8|4150|40.795|-73.966
(40.795,-73.966)|9|4517|40.795|-73.966
(40.795,-73.966)|10|4934|40.795|-73.966
(40.795,-73.966)|11|5339|40.795|-73.966
(40.795,-73.966)|12|5912|40.795|-73.966
(40.795,-73.966)|13|5995|40.795|-73.966
(40.795,-73.966)|14|6392|40.795|-73.966
(40.795,-73.966)|15|7276|40.795|-73.966
(40.795,-73.966)|16|7221|40.795|-73.966
(40.795,-73.966)|17|7323|40.795|-73.966
(40.795,-73.966)|18|7112|40.795|-73.966
(40.795,-73.966)|19|6256|40.795|-73.966
(40.795,-73.966)|20|4795|40.795|-73.966
(40.795,-73.966)|21|3346|40.795|-73.966
(40.795,-73.966)|22|1733|40.795|-73.966
(40.795,-73.966)|23|1230|40.795|-73.966
(40.795,-73.971)|0|1533|40.795|-73.971
(40.795,-73.971)|1|1221|40.795|-73.971
(40.795,-73.971)|2|752|40.795|-73.971
(40.795,-73.971)|3|464|40.795|-73.971
(40.795,-73.971)|4|424|40.795|-73.971
(40.795,-73.971)|5|535|40.795|-73.971
(40.795,-73.971)|6|945|40.795|-73.971
(40.795,-73.971)|7|1564|40.795|-73.971
(40.795,-73.971)|8|2129|40.795|-73.971
(40.795,-73.971)|9|1985|40.795|-73.971
(40.795,-73.971)|10|2103|40.795|-73.971
(40.795,-73.971)|11|2267|40.795|-73.971
(40.795,-73.971)|12|2339|40.795|-73.971
(40.795,-73.971)|13|2282|40.795|-73.971
(40.795,-73.971)|14|2527|40.795|-73.971
(40.795,-73.971)|15|2504|40.795|-73.971
(40.795,-73.971)|16|2136|40.795|-73.971
(40.795,-73.971)|17|2483|40.795|-73.971
(40.795,-73.971)|18|2800|40.795|-73.971
(40.795,-73.971)|19|2709|40.795|-73.971
(40.795,-73.971)|20|2093|40.795|-73.971
(40.795,-73.971)|21|1989|40.795|-73.971
(40.795,-73.971)|22|1962|40.795|-73.971
(40.795,-73.971)|23|1769|40.795|-73.971
(40.795,-73.972)|0|5107|40.795|-73.972
(40.795,-73.972)|1|4410|40.795|-73.972
(40.795,-73.972)|2|3252|40.795|-73.972
(40.795,-73.972)|3|2155|40.795|-73.972
(40.795,-73.972)|4|1626|40.795|-73.972
(40.795,-73.972)|5|1663|40.795|-73.972
(40.795,-73.972)|6|2477|40.795|-73.972
(40.795,-73.972)|7|3520|40.795|-73.972
(40.795,-73.972)|8|3842|40.795|-73.972
(40.795,-73.972)|9|4228|40.795|-73.972
(40.795,-73.972)|10|4190|40.795|-73.972
(40.795,-73.972)|11|4307|40.795|-73.972
(40.795,-73.972)|12|4516|40.795|-73.972
(40.795,-73.972)|13|4500|40.795|-73.972
(40.795,-73.972)|14|4728|40.795|-73.972
(40.795,-73.972)|15|4744|40.795|-73.972
(40.795,-73.972)|16|4184|40.795|-73.972
(40.795,-73.972)|17|5163|40.795|-73.972
(40.795,-73.972)|18|6183|40.795|-73.972
(40.795,-73.972)|19|5533|40.795|-73.972
(40.795,-73.972)|20|4786|40.795|-73.972
(40.795,-73.972)|21|4943|40.795|-73.972
(40.795,-73.972)|22|5286|40.795|-73.972
(40.795,-73.972)|23|5515|40.795|-73.972
(40.796,-73.971)|0|1311|40.796|-73.971
(40.796,-73.971)|1|883|40.796|-73.971
(40.796,-73.971)|2|495|40.796|-73.971
(40.796,-73.971)|3|355|40.796|-73.971
(40.796,-73.971)|4|317|40.796|-73.971
(40.796,-73.971)|5|588|40.796|-73.971
(40.796,-73.971)|6|1281|40.796|-73.971
(40.796,-73.971)|7|2519|40.796|-73.971
(40.796,-73.971)|8|2917|40.796|-73.971
(40.796,-73.971)|9|3110|40.796|-73.971
(40.796,-73.971)|10|3546|40.796|-73.971
(40.796,-73.971)|11|3482|40.796|-73.971
(40.796,-73.971)|12|3327|40.796|-73.971
(40.796,-73.971)|13|3102|40.796|-73.971
(40.796,-73.971)|14|3536|40.796|-73.971
(40.796,-73.971)|15|3607|40.796|-73.971
(40.796,-73.971)|16|3401|40.796|-73.971
(40.796,-73.971)|17|3935|40.796|-73.971
(40.796,-73.971)|18|4529|40.796|-73.971
(40.796,-73.971)|19|4302|40.796|-73.971
(40.796,-73.971)|20|3516|40.796|-73.971
(40.796,-73.971)|21|3226|40.796|-73.971
(40.796,-73.971)|22|2590|40.796|-73.971
(40.796,-73.971)|23|1933|40.796|-73.971
(40.797,-73.97)|0|1467|40.797|-73.97
(40.797,-73.97)|1|958|40.797|-73.97
(40.797,-73.97)|2|624|40.797|-73.97
(40.797,-73.97)|3|401|40.797|-73.97
(40.797,-73.97)|4|463|40.797|-73.97
(40.797,-73.97)|5|646|40.797|-73.97
(40.797,-73.97)|6|1442|40.797|-73.97
(40.797,-73.97)|7|3023|40.797|-73.97
(40.797,-73.97)|8|4154|40.797|-73.97
(40.797,-73.97)|9|3839|40.797|-73.97
(40.797,-73.97)|10|3680|40.797|-73.97
(40.797,-73.97)|11|3676|40.797|-73.97
(40.797,-73.97)|12|3912|40.797|-73.97
(40.797,-73.97)|13|3644|40.797|-73.97
(40.797,-73.97)|14|3787|40.797|-73.97
(40.797,-73.97)|15|3450|40.797|-73.97
(40.797,-73.97)|16|3791|40.797|-73.97
(40.797,-73.97)|17|4550|40.797|-73.97
(40.797,-73.97)|18|4659|40.797|-73.97
(40.797,-73.97)|19|4177|40.797|-73.97
(40.797,-73.97)|20|3492|40.797|-73.97
(40.797,-73.97)|21|3207|40.797|-73.97
(40.797,-73.97)|22|2679|40.797|-73.97
(40.797,-73.97)|23|1972|40.797|-73.97
(40.798,-73.94)|0|306|40.798|-73.94
(40.798,-73.94)|1|309|40.798|-73.94
(40.798,-73.94)|2|255|40.798|-73.94
(40.798,-73.94)|3|203|40.798|-73.94
(40.798,-73.94)|4|209|40.798|-73.94
(40.798,-73.94)|5|96|40.798|-73.94
(40.798,-73.94)|6|191|40.798|-73.94
(40.798,-73.94)|7|252|40.798|-73.94
(40.798,-73.94)|8|264|40.798|-73.94
(40.798,-73.94)|9|222|40.798|-73.94
(40.798,-73.94)|10|190|40.798|-73.94
(40.798,-73.94)|11|225|40.798|-73.94
(40.798,-73.94)|12|249|40.798|-73.94
(40.798,-73.94)|13|215|40.798|-73.94
(40.798,-73.94)|14|258|40.798|-73.94
(40.798,-73.94)|15|234|40.798|-73.94
(40.798,-73.94)|16|204|40.798|-73.94
(40.798,-73.94)|17|228|40.798|-73.94
(40.798,-73.94)|18|214|40.798|-73.94
(40.798,-73.94)|19|221|40.798|-73.94
(40.798,-73.94)|20|265|40.798|-73.94
(40.798,-73.94)|21|217|40.798|-73.94
(40.798,-73.94)|22|257|40.798|-73.94
(40.798,-73.94)|23|322|40.798|-73.94
(40.799,-73.939)|0|76|40.799|-73.939
(40.799,-73.939)|1|56|40.799|-73.939
(40.799,-73.939)|2|54|40.799|-73.939
(40.799,-73.939)|3|45|40.799|-73.939
(40.799,-73.939)|4|59|40.799|-73.939
(40.799,-73.939)|5|29|40.799|-73.939
(40.799,-73.939)|6|49|40.799|-73.939
(40.799,-73.939)|7|35|40.799|-73.939
(40.799,-73.939)|8|74|40.799|-73.939
(40.799,-73.939)|9|70|40.799|-73.939
(40.799,-73.939)|10|65|40.799|-73.939
(40.799,-73.939)|11|58|40.799|-73.939
(40.799,-73.939)|12|88|40.799|-73.939
(40.799,-73.939)|13|73|40.799|-73.939
(40.799,-73.939)|14|88|40.799|-73.939
(40.799,-73.939)|15|85|40.799|-73.939
(40.799,-73.939)|16|96|40.799|-73.939
(40.799,-73.939)|17|72|40.799|-73.939
(40.799,-73.939)|18|84|40.799|-73.939
(40.799,-73.939)|19|70|40.799|-73.939
(40.799,-73.939)|20|82|40.799|-73.939
(40.799,-73.939)|21|81|40.799|-73.939
(40.799,-73.939)|22|87|40.799|-73.939
(40.799,-73.939)|23|75|40.799|-73.939
(40.799,-73.952)|0|313|40.799|-73.952
(40.799,-73.952)|1|285|40.799|-73.952
(40.799,-73.952)|2|226|40.799|-73.952
(40.799,-73.952)|3|148|40.799|-73.952
(40.799,-73.952)|4|113|40.799|-73.952
(40.799,-73.952)|5|85|40.799|-73.952
(40.799,-73.952)|6|144|40.799|-73.952
(40.799,-73.952)|7|245|40.799|-73.952
(40.799,-73.952)|8|315|40.799|-73.952
(40.799,-73.952)|9|232|40.799|-73.952
(40.799,-73.952)|10|172|40.799|-73.952
(40.799,-73.952)|11|188|40.799|-73.952
(40.799,-73.952)|12|203|40.799|-73.952
(40.799,-73.952)|13|196|40.799|-73.952
(40.799,-73.952)|14|220|40.799|-73.952
(40.799,-73.952)|15|220|40.799|-73.952
(40.799,-73.952)|16|205|40.799|-73.952
(40.799,-73.952)|17|335|40.799|-73.952
(40.799,-73.952)|18|394|40.799|-73.952
(40.799,-73.952)|19|339|40.799|-73.952
(40.799,-73.952)|20|323|40.799|-73.952
(40.799,-73.952)|21|300|40.799|-73.952
(40.799,-73.952)|22|321|40.799|-73.952
(40.799,-73.952)|23|317|40.799|-73.952
(40.799,-73.963)|0|1669|40.799|-73.963
(40.799,-73.963)|1|1183|40.799|-73.963
(40.799,-73.963)|2|763|40.799|-73.963
(40.799,-73.963)|3|584|40.799|-73.963
(40.799,-73.963)|4|529|40.799|-73.963
(40.799,-73.963)|5|909|40.799|-73.963
(40.799,-73.963)|6|1557|40.799|-73.963
(40.799,-73.963)|7|3172|40.799|-73.963
(40.799,-73.963)|8|3395|40.799|-73.963
(40.799,-73.963)|9|3257|40.799|-73.963
(40.799,-73.963)|10|2548|40.799|-73.963
(40.799,-73.963)|11|2433|40.799|-73.963
(40.799,-73.963)|12|2465|40.799|-73.963
(40.799,-73.963)|13|2285|40.799|-73.963
(40.799,-73.963)|14|2522|40.799|-73.963
(40.799,-73.963)|15|2616|40.799|-73.963
(40.799,-73.963)|16|2566|40.799|-73.963
(40.799,-73.963)|17|3049|40.799|-73.963
(40.799,-73.963)|18|3300|40.799|-73.963
(40.799,-73.963)|19|3198|40.799|-73.963
(40.799,-73.963)|20|2778|40.799|-73.963
(40.799,-73.963)|21|2348|40.799|-73.963
(40.799,-73.963)|22|2260|40.799|-73.963
(40.799,-73.963)|23|2184|40.799|-73.963
(40.799,-73.969)|0|1583|40.799|-73.969
(40.799,-73.969)|1|1093|40.799|-73.969
(40.799,-73.969)|2|609|40.799|-73.969
(40.799,-73.969)|3|440|40.799|-73.969
(40.799,-73.969)|4|571|40.799|-73.969
(40.799,-73.969)|5|1056|40.799|-73.969
(40.799,-73.969)|6|1855|40.799|-73.969
(40.799,-73.969)|7|3474|40.799|-73.969
(40.799,-73.969)|8|3882|40.799|-73.969
(40.799,-73.969)|9|3759|40.799|-73.969
(40.799,-73.969)|10|3287|40.799|-73.969
(40.799,-73.969)|11|3218|40.799|-73.969
(40.799,-73.969)|12|3020|40.799|-73.969
(40.799,-73.969)|13|2884|40.799|-73.969
(40.799,-73.969)|14|3028|40.799|-73.969
(40.799,-73.969)|15|2910|40.799|-73.969
(40.799,-73.969)|16|2716|40.799|-73.969
(40.799,-73.969)|17|3101|40.799|-73.969
(40.799,-73.969)|18|3543|40.799|-73.969
(40.799,-73.969)|19|3232|40.799|-73.969
(40.799,-73.969)|20|2673|40.799|-73.969
(40.799,-73.969)|21|2490|40.799|-73.969
(40.799,-73.969)|22|2387|40.799|-73.969
(40.799,-73.969)|23|2054|40.799|-73.969
(40.8,-73.968)|0|2189|40.8|-73.968
(40.8,-73.968)|1|1624|40.8|-73.968
(40.8,-73.968)|2|1242|40.8|-73.968
(40.8,-73.968)|3|933|40.8|-73.968
(40.8,-73.968)|4|1034|40.8|-73.968
(40.8,-73.968)|5|1068|40.8|-73.968
(40.8,-73.968)|6|1762|40.8|-73.968
(40.8,-73.968)|7|3071|40.8|-73.968
(40.8,-73.968)|8|3556|40.8|-73.968
(40.8,-73.968)|9|3652|40.8|-73.968
(40.8,-73.968)|10|3236|40.8|-73.968
(40.8,-73.968)|11|2937|40.8|-73.968
(40.8,-73.968)|12|3234|40.8|-73.968
(40.8,-73.968)|13|2971|40.8|-73.968
(40.8,-73.968)|14|3139|40.8|-73.968
(40.8,-73.968)|15|3084|40.8|-73.968
(40.8,-73.968)|16|2982|40.8|-73.968
(40.8,-73.968)|17|3297|40.8|-73.968
(40.8,-73.968)|18|4133|40.8|-73.968
(40.8,-73.968)|19|3612|40.8|-73.968
(40.8,-73.968)|20|3454|40.8|-73.968
(40.8,-73.968)|21|3380|40.8|-73.968
(40.8,-73.968)|22|3106|40.8|-73.968
(40.8,-73.968)|23|2576|40.8|-73.968
(40.8,-73.97)|0|389|40.8|-73.97
(40.8,-73.97)|1|210|40.8|-73.97
(40.8,-73.97)|2|89|40.8|-73.97
(40.8,-73.97)|3|65|40.8|-73.97
(40.8,-73.97)|4|125|40.8|-73.97
(40.8,-73.97)|5|685|40.8|-73.97
(40.8,-73.97)|6|1509|40.8|-73.97
(40.8,-73.97)|7|3430|40.8|-73.97
(40.8,-73.97)|8|3329|40.8|-73.97
(40.8,-73.97)|9|3447|40.8|-73.97
(40.8,-73.97)|10|3129|40.8|-73.97
(40.8,-73.97)|11|2734|40.8|-73.97
(40.8,-73.97)|12|2483|40.8|-73.97
(40.8,-73.97)|13|2282|40.8|-73.97
(40.8,-73.97)|14|2066|40.8|-73.97
(40.8,-73.97)|15|1925|40.8|-73.97
(40.8,-73.97)|16|1866|40.8|-73.97
(40.8,-73.97)|17|2726|40.8|-73.97
(40.8,-73.97)|18|3082|40.8|-73.97
(40.8,-73.97)|19|2574|40.8|-73.97
(40.8,-73.97)|20|1518|40.8|-73.97
(40.8,-73.97)|21|1186|40.8|-73.97
(40.8,-73.97)|22|1031|40.8|-73.97
(40.8,-73.97)|23|649|40.8|-73.97
(40.801,-73.968)|0|3012|40.801|-73.968
(40.801,-73.968)|1|2402|40.801|-73.968
(40.801,-73.968)|2|1504|40.801|-73.968
(40.801,-73.968)|3|850|40.801|-73.968
(40.801,-73.968)|4|855|40.801|-73.968
(40.801,-73.968)|5|892|40.801|-73.968
(40.801,-73.968)|6|1855|40.801|-73.968
(40.801,-73.968)|7|2995|40.801|-73.968
(40.801,-73.968)|8|3349|40.801|-73.968
(40.801,-73.968)|9|3051|40.801|-73.968
(40.801,-73.968)|10|3181|40.801|-73.968
(40.801,-73.968)|11|2885|40.801|-73.968
(40.801,-73.968)|12|3134|40.801|-73.968
(40.801,-73.968)|13|3084|40.801|-73.968
(40.801,-73.968)|14|3221|40.801|-73.968
(40.801,-73.968)|15|3125|40.801|-73.968
(40.801,-73.968)|16|3019|40.801|-73.968
(40.801,-73.968)|17|3457|40.801|-73.968
(40.801,-73.968)|18|4252|40.801|-73.968
(40.801,-73.968)|19|4011|40.801|-73.968
(40.801,-73.968)|20|4466|40.801|-73.968
(40.801,-73.968)|21|3807|40.801|-73.968
(40.801,-73.968)|22|4553|40.801|-73.968
(40.801,-73.968)|23|3376|40.801|-73.968
(40.802,-73.968)|0|1688|40.802|-73.968
(40.802,-73.968)|1|1423|40.802|-73.968
(40.802,-73.968)|2|1084|40.802|-73.968
(40.802,-73.968)|3|717|40.802|-73.968
(40.802,-73.968)|4|740|40.802|-73.968
(40.802,-73.968)|5|1026|40.802|-73.968
(40.802,-73.968)|6|1915|40.802|-73.968
(40.802,-73.968)|7|4645|40.802|-73.968
(40.802,-73.968)|8|5201|40.802|-73.968
(40.802,-73.968)|9|4669|40.802|-73.968
(40.802,-73.968)|10|4032|40.802|-73.968
(40.802,-73.968)|11|3355|40.802|-73.968
(40.802,-73.968)|12|3316|40.802|-73.968
(40.802,-73.968)|13|3176|40.802|-73.968
(40.802,-73.968)|14|2999|40.802|-73.968
(40.802,-73.968)|15|2868|40.802|-73.968
(40.802,-73.968)|16|2933|40.802|-73.968
(40.802,-73.968)|17|3093|40.802|-73.968
(40.802,-73.968)|18|3710|40.802|-73.968
(40.802,-73.968)|19|3305|40.802|-73.968
(40.802,-73.968)|20|2617|40.802|-73.968
(40.802,-73.968)|21|2326|40.802|-73.968
(40.802,-73.968)|22|2367|40.802|-73.968
(40.802,-73.968)|23|2209|40.802|-73.968
(40.803,-73.968)|0|1025|40.803|-73.968
(40.803,-73.968)|1|642|40.803|-73.968
(40.803,-73.968)|2|447|40.803|-73.968
(40.803,-73.968)|3|314|40.803|-73.968
(40.803,-73.968)|4|266|40.803|-73.968
(40.803,-73.968)|5|569|40.803|-73.968
(40.803,-73.968)|6|1471|40.803|-73.968
(40.803,-73.968)|7|3498|40.803|-73.968
(40.803,-73.968)|8|4035|40.803|-73.968
(40.803,-73.968)|9|3712|40.803|-73.968
(40.803,-73.968)|10|3197|40.803|-73.968
(40.803,-73.968)|11|2831|40.803|-73.968
(40.803,-73.968)|12|2734|40.803|-73.968
(40.803,-73.968)|13|2585|40.803|-73.968
(40.803,-73.968)|14|2806|40.803|-73.968
(40.803,-73.968)|15|2763|40.803|-73.968
(40.803,-73.968)|16|2798|40.803|-73.968
(40.803,-73.968)|17|3189|40.803|-73.968
(40.803,-73.968)|18|3349|40.803|-73.968
(40.803,-73.968)|19|3015|40.803|-73.968
(40.803,-73.968)|20|2422|40.803|-73.968
(40.803,-73.968)|21|2217|40.803|-73.968
(40.803,-73.968)|22|1899|40.803|-73.968
(40.803,-73.968)|23|1507|40.803|-73.968
(40.804,-73.967)|0|3073|40.804|-73.967
(40.804,-73.967)|1|2244|40.804|-73.967
(40.804,-73.967)|2|1657|40.804|-73.967
(40.804,-73.967)|3|1081|40.804|-73.967
(40.804,-73.967)|4|1101|40.804|-73.967
(40.804,-73.967)|5|1486|40.804|-73.967
(40.804,-73.967)|6|2780|40.804|-73.967
(40.804,-73.967)|7|5691|40.804|-73.967
(40.804,-73.967)|8|6568|40.804|-73.967
(40.804,-73.967)|9|5748|40.804|-73.967
(40.804,-73.967)|10|4894|40.804|-73.967
(40.804,-73.967)|11|4814|40.804|-73.967
(40.804,-73.967)|12|5079|40.804|-73.967
(40.804,-73.967)|13|4914|40.804|-73.967
(40.804,-73.967)|14|4924|40.804|-73.967
(40.804,-73.967)|15|5229|40.804|-73.967
(40.804,-73.967)|16|4246|40.804|-73.967
(40.804,-73.967)|17|5330|40.804|-73.967
(40.804,-73.967)|18|5680|40.804|-73.967
(40.804,-73.967)|19|5008|40.804|-73.967
(40.804,-73.967)|20|3981|40.804|-73.967
(40.804,-73.967)|21|3906|40.804|-73.967
(40.804,-73.967)|22|3874|40.804|-73.967
(40.804,-73.967)|23|3635|40.804|-73.967
(40.805,-73.938)|0|302|40.805|-73.938
(40.805,-73.938)|1|249|40.805|-73.938
(40.805,-73.938)|2|172|40.805|-73.938
(40.805,-73.938)|3|177|40.805|-73.938
(40.805,-73.938)|4|203|40.805|-73.938
(40.805,-73.938)|5|154|40.805|-73.938
(40.805,-73.938)|6|224|40.805|-73.938
(40.805,-73.938)|7|435|40.805|-73.938
(40.805,-73.938)|8|349|40.805|-73.938
(40.805,-73.938)|9|235|40.805|-73.938
(40.805,-73.938)|10|210|40.805|-73.938
(40.805,-73.938)|11|215|40.805|-73.938
(40.805,-73.938)|12|223|40.805|-73.938
(40.805,-73.938)|13|205|40.805|-73.938
(40.805,-73.938)|14|210|40.805|-73.938
(40.805,-73.938)|15|238|40.805|-73.938
(40.805,-73.938)|16|156|40.805|-73.938
(40.805,-73.938)|17|235|40.805|-73.938
(40.805,-73.938)|18|292|40.805|-73.938
(40.805,-73.938)|19|273|40.805|-73.938
(40.805,-73.938)|20|268|40.805|-73.938
(40.805,-73.938)|21|276|40.805|-73.938
(40.805,-73.938)|22|240|40.805|-73.938
(40.805,-73.938)|23|307|40.805|-73.938
(40.805,-73.939)|0|459|40.805|-73.939
(40.805,-73.939)|1|347|40.805|-73.939
(40.805,-73.939)|2|128|40.805|-73.939
(40.805,-73.939)|3|90|40.805|-73.939
(40.805,-73.939)|4|124|40.805|-73.939
(40.805,-73.939)|5|341|40.805|-73.939
(40.805,-73.939)|6|1328|40.805|-73.939
(40.805,-73.939)|7|4056|40.805|-73.939
(40.805,-73.939)|8|3069|40.805|-73.939
(40.805,-73.939)|9|1398|40.805|-73.939
(40.805,-73.939)|10|793|40.805|-73.939
(40.805,-73.939)|11|871|40.805|-73.939
(40.805,-73.939)|12|1082|40.805|-73.939
(40.805,-73.939)|13|1268|40.805|-73.939
(40.805,-73.939)|14|1255|40.805|-73.939
(40.805,-73.939)|15|1197|40.805|-73.939
(40.805,-73.939)|16|1043|40.805|-73.939
(40.805,-73.939)|17|1588|40.805|-73.939
(40.805,-73.939)|18|2155|40.805|-73.939
(40.805,-73.939)|19|1611|40.805|-73.939
(40.805,-73.939)|20|1246|40.805|-73.939
(40.805,-73.939)|21|1248|40.805|-73.939
(40.805,-73.939)|22|1222|40.805|-73.939
(40.805,-73.939)|23|852|40.805|-73.939
(40.805,-73.962)|0|863|40.805|-73.962
(40.805,-73.962)|1|661|40.805|-73.962
(40.805,-73.962)|2|528|40.805|-73.962
(40.805,-73.962)|3|399|40.805|-73.962
(40.805,-73.962)|4|299|40.805|-73.962
(40.805,-73.962)|5|263|40.805|-73.962
(40.805,-73.962)|6|472|40.805|-73.962
(40.805,-73.962)|7|842|40.805|-73.962
(40.805,-73.962)|8|1109|40.805|-73.962
(40.805,-73.962)|9|924|40.805|-73.962
(40.805,-73.962)|10|985|40.805|-73.962
(40.805,-73.962)|11|1268|40.805|-73.962
(40.805,-73.962)|12|1515|40.805|-73.962
(40.805,-73.962)|13|1470|40.805|-73.962
(40.805,-73.962)|14|1480|40.805|-73.962
(40.805,-73.962)|15|1306|40.805|-73.962
(40.805,-73.962)|16|1153|40.805|-73.962
(40.805,-73.962)|17|1714|40.805|-73.962
(40.805,-73.962)|18|1382|40.805|-73.962
(40.805,-73.962)|19|1284|40.805|-73.962
(40.805,-73.962)|20|1091|40.805|-73.962
(40.805,-73.962)|21|961|40.805|-73.962
(40.805,-73.962)|22|858|40.805|-73.962
(40.805,-73.962)|23|905|40.805|-73.962
(40.805,-73.966)|0|1775|40.805|-73.966
(40.805,-73.966)|1|1291|40.805|-73.966
(40.805,-73.966)|2|898|40.805|-73.966
(40.805,-73.966)|3|584|40.805|-73.966
(40.805,-73.966)|4|461|40.805|-73.966
(40.805,-73.966)|5|519|40.805|-73.966
(40.805,-73.966)|6|1238|40.805|-73.966
(40.805,-73.966)|7|3087|40.805|-73.966
(40.805,-73.966)|8|4516|40.805|-73.966
(40.805,-73.966)|9|3647|40.805|-73.966
(40.805,-73.966)|10|2949|40.805|-73.966
(40.805,-73.966)|11|2824|40.805|-73.966
(40.805,-73.966)|12|3209|40.805|-73.966
(40.805,-73.966)|13|3420|40.805|-73.966
(40.805,-73.966)|14|3061|40.805|-73.966
(40.805,-73.966)|15|4088|40.805|-73.966
(40.805,-73.966)|16|2980|40.805|-73.966
(40.805,-73.966)|17|3326|40.805|-73.966
(40.805,-73.966)|18|3502|40.805|-73.966
(40.805,-73.966)|19|2987|40.805|-73.966
(40.805,-73.966)|20|2867|40.805|-73.966
(40.805,-73.966)|21|2861|40.805|-73.966
(40.805,-73.966)|22|2375|40.805|-73.966
(40.805,-73.966)|23|2185|40.805|-73.966
(40.806,-73.965)|0|1001|40.806|-73.965
(40.806,-73.965)|1|627|40.806|-73.965
(40.806,-73.965)|2|387|40.806|-73.965
(40.806,-73.965)|3|240|40.806|-73.965
(40.806,-73.965)|4|246|40.806|-73.965
(40.806,-73.965)|5|288|40.806|-73.965
(40.806,-73.965)|6|420|40.806|-73.965
(40.806,-73.965)|7|1014|40.806|-73.965
(40.806,-73.965)|8|1422|40.806|-73.965
(40.806,-73.965)|9|1377|40.806|-73.965
(40.806,-73.965)|10|1210|40.806|-73.965
(40.806,-73.965)|11|1537|40.806|-73.965
(40.806,-73.965)|12|1639|40.806|-73.965
(40.806,-73.965)|13|1537|40.806|-73.965
(40.806,-73.965)|14|1518|40.806|-73.965
(40.806,-73.965)|15|1481|40.806|-73.965
(40.806,-73.965)|16|1242|40.806|-73.965
(40.806,-73.965)|17|1562|40.806|-73.965
(40.806,-73.965)|18|1699|40.806|-73.965
(40.806,-73.965)|19|1627|40.806|-73.965
(40.806,-73.965)|20|1480|40.806|-73.965
(40.806,-73.965)|21|1493|40.806|-73.965
(40.806,-73.965)|22|1477|40.806|-73.965
(40.806,-73.965)|23|1327|40.806|-73.965
(40.807,-73.961)|0|681|40.807|-73.961
(40.807,-73.961)|1|473|40.807|-73.961
(40.807,-73.961)|2|249|40.807|-73.961
(40.807,-73.961)|3|197|40.807|-73.961
(40.807,-73.961)|4|154|40.807|-73.961
(40.807,-73.961)|5|117|40.807|-73.961
(40.807,-73.961)|6|196|40.807|-73.961
(40.807,-73.961)|7|470|40.807|-73.961
(40.807,-73.961)|8|614|40.807|-73.961
(40.807,-73.961)|9|766|40.807|-73.961
(40.807,-73.961)|10|684|40.807|-73.961
(40.807,-73.961)|11|917|40.807|-73.961
(40.807,-73.961)|12|1279|40.807|-73.961
(40.807,-73.961)|13|1415|40.807|-73.961
(40.807,-73.961)|14|1252|40.807|-73.961
(40.807,-73.961)|15|1064|40.807|-73.961
(40.807,-73.961)|16|1154|40.807|-73.961
(40.807,-73.961)|17|2086|40.807|-73.961
(40.807,-73.961)|18|2002|40.807|-73.961
(40.807,-73.961)|19|1494|40.807|-73.961
(40.807,-73.961)|20|1468|40.807|-73.961
(40.807,-73.961)|21|1252|40.807|-73.961
(40.807,-73.961)|22|806|40.807|-73.961
(40.807,-73.961)|23|747|40.807|-73.961
(40.807,-73.964)|0|440|40.807|-73.964
(40.807,-73.964)|1|332|40.807|-73.964
(40.807,-73.964)|2|275|40.807|-73.964
(40.807,-73.964)|3|179|40.807|-73.964
(40.807,-73.964)|4|167|40.807|-73.964
(40.807,-73.964)|5|170|40.807|-73.964
(40.807,-73.964)|6|175|40.807|-73.964
(40.807,-73.964)|7|279|40.807|-73.964
(40.807,-73.964)|8|419|40.807|-73.964
(40.807,-73.964)|9|468|40.807|-73.964
(40.807,-73.964)|10|442|40.807|-73.964
(40.807,-73.964)|11|570|40.807|-73.964
(40.807,-73.964)|12|667|40.807|-73.964
(40.807,-73.964)|13|656|40.807|-73.964
(40.807,-73.964)|14|674|40.807|-73.964
(40.807,-73.964)|15|604|40.807|-73.964
(40.807,-73.964)|16|610|40.807|-73.964
(40.807,-73.964)|17|797|40.807|-73.964
(40.807,-73.964)|18|648|40.807|-73.964
(40.807,-73.964)|19|650|40.807|-73.964
(40.807,-73.964)|20|592|40.807|-73.964
(40.807,-73.964)|21|602|40.807|-73.964
(40.807,-73.964)|22|552|40.807|-73.964
(40.807,-73.964)|23|477|40.807|-73.964
(40.807,-73.965)|0|1404|40.807|-73.965
(40.807,-73.965)|1|857|40.807|-73.965
(40.807,-73.965)|2|567|40.807|-73.965
(40.807,-73.965)|3|367|40.807|-73.965
